-7.563938,35.68114
-8.91023,39.622913
-8.899444,27.83523
-13.635998,35.395557
-11.932909,27.6435
-8.91023,39.622913
-2.4337988,-19.913542
-11.446149,27.304811
5.964911,-12.504848
5.9649477,-12.505005
-13.363864,40.488697
23.899525,37.91531
-13.989289,35.768036
-4.20015,20.758848
-3.4229069,-11.098688
-5.665264,37.04
-13.677816,35.4115
-7.799611,11.991924
-5.588485,37.06991
-5.588428,37.06971
-9.719123,18.088339
-3.747336,-10.175074
-11.55428,27.3758
-4.735055,27.93487
-10.171944,30.211054
-3.3894982,30.770105
-3.398959,19.251148
-8.939196,36.217793
-9.685861,-20.69749
-12.953402,8.17413
-9.112662,35.144768
-2.6193335,28.149298
-9.888441,17.979818
-4.4805856,23.749554
-12.882309,4.9742885
-9.707799,-17.811655
-7.0207334,33.992325
-3.9828048,-9.987244
-6.131284,25.10283
-12.959606,8.38989
-12.953402,8.17413
-9.435165,14.252621
-2.7675867,17.304361
-3.3908632,22.187553
-7.272836,29.142056
-10.09797,4.8549166
-14.8889475,14.503445
-5.3647876,17.877707
-8.208427,-20.35425
17.049309,17.121393
-12.681545,38.13084
-3.5229776,18.6684
-5.842464,18.229921
-7.324255,35.53136
-6.3432274,25.493755
-5.0752225,-14.822867
-16.53951,15.8613825
-2.4127705,17.238298
-2.4127705,17.238283
-0.9257547,16.981436
-9.856983,-17.662098
17.049417,17.121403
-5.3950768,-7.125313
-8.845563,36.146725
-15.766258,17.533115
-8.264213,-16.423092
-5.5809646,-6.5508046
-5.6963778,-13.870987
-4.6797304,-14.975792
-3.317597,19.029787
-5.5028534,-6.7735734
-1.818849,28.343016
-17.294086,15.925603
-6.2035336,38.996223
-12.434827,37.88741
-5.623767,-6.428279
-5.7489953,-14.012213
-9.063009,35.424725
-3.9839466,23.979834
6.0607505,18.410915
-2.289723,18.525982
-13.104976,34.643856
-4.830386,29.39245
-15.963552,16.960527
-12.774298,37.816345
-8.99422,-19.758505
-7.228623,35.252872
-5.410586,-7.337945
-12.478218,37.627724
-1.5229307,29.002254
-2.872618,33.816246
-9.377462,35.46399
-6.8757553,38.155197
-6.7757144,32.26152
0.5500139,17.179281
-0.7651836,17.554695
-4.3285856,-11.079589
-9.496173,34.063488
-6.9520216,36.686195
-9.797615,-22.230423
-9.443865,35.306828
-15.9635725,16.960524
-15.963552,16.960527
-8.967388,35.511383
-8.8924265,39.48799
-6.306218,33.934303
-4.2818027,-10.962561
-9.467327,34.335793
-4.3344183,-10.987901
-3.3377538,-11.145684
-4.8536263,-19.074816
-4.9829545,33.666183
-7.663312,21.838459
-6.875839,38.15513
-11.496741,39.34273
-4.2833467,-10.941736
-7.570599,39.013332
-11.224796,37.282772
-7.6149015,21.887348
0.63018775,16.741648
-10.591817,15.379525
0.48822027,-14.35736
-11.496741,39.34273
-3.9725335,-11.027235
-4.137387,-10.977815
-8.805266,35.056255
-1.383497,28.908245
-2.298495,29.898731
-0.13727127,31.333525
-10.164938,36.372223
-2.1973064,32.612885
-7.174708,38.77884
-1.5757482,35.67396
-0.30302206,27.809315
-1.9304315,21.17341
-2.185707,-11.4726715
-5.576825,-17.81541
1.9858364,-19.422108
4.348026,18.260128
-1.5737406,34.925278
-8.644158,23.979736
5.748809,18.274664
-7.909975,35.742725
-11.582024,36.90103
-9.1987505,15.616597
-5.7132535,39.169834
-7.5432744,38.974487
-3.0249677,37.92696
0.5936916,34.53288
-4.150795,23.72824
-0.9001569,17.743357
-1.4117198,31.33714
-9.404522,40.482
-0.28648368,32.746403
9.723102,22.20528
-10.887304,26.49695
-7.6283984,-22.368334
-11.012539,37.245197
-1.1547985,35.683327
-6.987791,26.97191
-10.588376,26.350048
-1.1478697,37.52236
-1.3364258,31.507486
-10.288027,36.679623
-3.6819136,23.722986
-8.60113,29.660364
-13.596985,38.077827
-5.4965773,37.742226
1.2850939,17.916447
-2.5163448,-12.793802
-3.7766938,19.34144
-12.389762,38.51051
-1.8485959,21.021923
-7.3717,36.140896
-10.053798,40.026
-5.3848495,33.702232
-2.2125356,21.550476
2.0520232,31.43717
-5.0473256,38.77661
-1.032905,35.85272
-0.27700287,32.949112
0.35265893,28.917318
-7.9121037,-20.886269
-15.428223,17.83303
-1.1622803,36.814808
-0.9842301,30.097958
-10.341134,39.528187
-1.3934407,37.21272
1.0016055,33.107983
-9.004217,37.056263
-1.1791437,30.672825
-7.135725,38.376133
-8.617597,30.941084
-0.48355728,32.798782
1.0916214,28.890776
-2.4981813,29.789724
0.16259664,32.017086
-2.6013312,-12.772027
-0.080334574,34.319164
0.012683171,28.381056
-0.40689358,32.78711
1.5054507,30.159454
-3.177252,37.981262
-11.649734,27.424356
-5.8716984,-24.590326
-7.7940407,35.910606
-0.25936717,34.042526
-7.7381606,18.013456
-1.8083627,29.524155
-5.346886,37.33111
-6.3954024,38.215355
-14.295441,39.404728
-2.8600945,29.31571
-7.360037,39.02003
-0.98422915,30.097963
-5.703444,39.255417
-5.033579,37.39192
5.7343054,-13.135692
-8.63615,35.831234
-9.422343,30.121992
-13.096123,40.657887
-9.422343,30.121992
-9.35197,29.97268
-6.252812,37.02736
-2.363859,29.815098
1.3957592,30.504595
-10.421769,39.40538
-4.9343243,37.01804
-5.0323553,36.775677
-12.085423,38.551662
-9.947038,37.576767
-10.719459,38.539825
-6.5374203,39.43435
-9.00625,39.49566
1.5776731,37.14351
-11.26788,38.7607
-14.272015,35.682976
-2.9675615,37.965195
-1.2067133,-21.333021
-14.887422,38.419704
-12.8251915,37.839725
-12.901896,38.360195
-12.593692,38.19129
-9.429652,35.3488
2.4438705,32.744755
-5.473186,39.12653
-9.022924,35.2717
-11.361669,39.808052
1.8011625,32.73446
-11.855747,38.691635
-13.681069,35.248814
-1.3841275,37.593315
-14.106076,35.717583
-1.96174,36.440365
-2.3950565,36.698696
-5.2972865,39.80372
-12.551863,38.167492
-12.593692,38.19129
-3.35449,37.3397
-12.604861,40.839428
-5.786988,23.144491
-12.597969,38.150696
-7.5494637,39.127632
-14.179288,35.708992
-12.962388,40.744106
-9.935952,40.86568
-1.1622803,36.814808
13.895561,-6.6271567
-7.1915803,38.9127
-13.882602,34.20902
-5.0140386,36.79075
-12.807025,40.811214
-7.578934,39.200996
-7.3197417,38.82053
0.042162716,32.837975
-14.004497,35.701973
-3.5963554,14.67327
-1.4973613,35.549816
-2.9376469,17.026146
-14.074167,35.71207
-10.852139,38.384514
-8.170034,39.303642
-12.773342,38.091507
-11.267884,38.76069
4.708157,-26.39651
-9.748568,39.638878
-12.551749,38.16751
14.710756,-6.104156
-6.911275,38.77402
-8.630637,39.437458
-5.47926,38.434975
-14.832467,38.516037
-3.560792,14.388246
-14.004484,35.701763
-8.088573,35.65395
-9.517259,35.41544
-13.435117,40.41098
-0.97500354,37.45807
-11.662377,39.12884
-12.974564,40.751682
-13.874849,35.573788
-1.549847,35.423946
-3.6149817,38.628162
-5.2912135,39.27671
-8.577002,35.76483
-13.192372,40.6118
-14.003109,35.711945
-3.5949337,14.658315
-5.845789,39.68792
-9.521459,39.663624
-13.444542,40.39687
-9.685987,40.53933
-9.890157,18.171186
-3.5836253,14.617976
-10.610376,39.644955
-8.9066,36.16735
-9.868122,40.25124
-4.312486,-12.167266
-3.5836253,14.617976
-4.950533,39.219666
15.122214,-29.181868
-9.884049,39.485256
-11.621292,39.150375
-6.954248,39.061832
3.566327,22.055492
-3.59483,14.708369
-3.1186693,37.846783
8.099917,-12.768274
6.7514815,-12.626668
-9.371252,40.301147
-6.4850907,32.200603
-1.4043612,34.796406
-1.1465976,-10.378745
8.1501,-12.759252
-13.765209,40.098366
-9.706979,40.938446
-9.825983,40.42319
7.843059,-11.760446
-13.4326105,38.40521
-9.884043,39.485332
-2.9833062,40.10465
-11.726454,39.132515
-10.122753,36.94317
-3.9746916,39.94412
-9.819053,39.732662
-10.860968,38.09049
-4.076845,33.88998
15.696215,-5.9452004
-7.454281,35.897816
-3.5743527,14.537041
-9.706979,40.938446
-13.590794,35.441948
-3.0059223,40.10826
-10.736777,39.744728
-9.946507,18.22457
-2.6760447,39.958782
